YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM,protected_status
1999,DRY TORT,CRY ROSE,18334.64944418634,89840837.19036475,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,NIC USTA,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SCA COEL,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SCA COER,58851.96117886974,1267297550.9571838,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SCA GUAC,7084.87071114855,38294365.60951499,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SCA ISER,1198158.9289075227,115634348893.42851,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SCA SPE.,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SCA TAEN,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SCA VETU,32311.9902241679,320884433.37355167,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SPA ATOM,165775.78872451815,2189733148.196315,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SPA AURO,561079.8848890493,30414194147.882496,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SPA CHRY,15193.991900506275,72254531.07933828,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SPA RADI,1924.0064231553567,3699876.709919915,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SPA RUBR,70197.9402330653,1320911276.1186035,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,SPA VIRI,242081.54393631435,3238380397.7409415,24,48,1441.0,326175.6771490434,0
2000,DRY TORT,CRY ROSE,91067.58221982289,660504033.6830657,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SCA COEL,30625.45097741824,937801526.5593053,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SCA COER,11484.54411653184,130241665.27839996,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SCA GUAC,0.0,0.0,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SCA ISER,1332120.8486417006,136294543986.3679,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SCA SPE.,0.0,0.0,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SCA TAEN,25853.70377407051,201010040.3338966,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SCA VETU,6405.464042460013,41026918.00239518,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SPA ATOM,273898.2894721601,16705558390.502415,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SPA AURO,354645.957401353,6940870475.705751,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SPA CHRY,20375.630148532313,187461993.66854522,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SPA RADI,0.0,0.0,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SPA RUBR,4291.87658063819,14751267.337387547,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SPA VIRI,471784.942903814,20088091778.80132,22,44,1373.0,310783.6257638006,0
2000,DRY TORT,SPA SPE.,0.0,0.0,22,44,1373.0,310783.6257638006,0
2004,DRY TORT,CRY ROSE,44304.765039295205,655854298.4387866,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,NIC USTA,10817.324038545288,113024226.47745587,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SCA COEL,0.0,0.0,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SCA COER,15971.834538556956,142154863.36323568,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SCA GUAC,3808.632597883557,12633089.560911946,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SCA ISER,1874067.6351793194,61819897405.09268,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SCA SPE.,0.0,0.0,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SCA TAEN,83824.00257854747,819362969.3882504,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SCA VETU,607.5809757332705,122784.86567190266,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SPA ATOM,615117.8257998965,17588133327.498547,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SPA AURO,1110212.5966287972,24586360830.143166,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SPA CHRY,24767.859775479792,137618212.45048204,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SPA RADI,104772.64010950785,7015629015.936372,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SPA RUBR,25721.589825623196,169350880.62002644,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SPA VIRI,357835.08039927564,9973575779.88352,50,92,1441.0,326175.6771490434,0
2004,DRY TORT,SPA SPE.,0.0,0.0,50,92,1441.0,326175.6771490434,0
2006,DRY TORT,CRY ROSE,139379.6214829435,2620290327.144869,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,NIC USTA,35597.03268061312,517038791.15946674,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SCA COEL,373.3186647565842,139185.73611027814,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SCA COER,2613.230653296089,2228052.866279395,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SCA GUAC,0.0,0.0,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SCA ISER,1194114.6490275753,22139382745.776886,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SCA SPE.,0.0,0.0,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SCA TAEN,84216.29878479414,888164622.3719295,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SCA VETU,0.0,0.0,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SPA ATOM,877964.9797954796,13147208295.585543,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SPA AURO,408381.33934842807,7277945525.894811,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SPA CHRY,21125.44444093141,44480110.671041414,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SPA RADI,8893.76818978921,42351941.99072462,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SPA RUBR,8893.76818978921,23932416.351921037,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SPA VIRI,425414.9184246746,29132337587.77641,35,68,1398.0,316442.46818484575,0
2006,DRY TORT,SPA SPE.,0.0,0.0,35,68,1398.0,316442.46818484575,0
2008,DRY TORT,CRY ROSE,410121.9717417692,15725495380.712963,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,NIC USTA,1399.2773986584414,1952380.1288017007,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SCA COEL,174.90967483230517,30505.939512526573,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SCA COER,34784.632011459886,1004752783.0102898,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SCA GUAC,0.0,0.0,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SCA ISER,1512602.8597805733,48102549039.82505,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SCA SPE.,0.0,0.0,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SCA TAEN,8502.183778699733,18081032.72486621,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SCA VETU,524.7290244969155,148587.6915679624,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SPA ATOM,470571.9052890117,11479352553.119402,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SPA AURO,1003300.7778202989,72982138198.83455,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SPA CHRY,391862.6726592321,26268701541.68127,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SPA RADI,62532.205991050636,3528506293.1691446,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SPA RUBR,21346.848238789742,189694450.32900235,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SPA VIRI,328590.0358855176,10950417469.968317,49,98,1441.0,326175.6771490434,0
2008,DRY TORT,SPA SPE.,0.0,0.0,49,98,1441.0,326175.6771490434,0
2010,DRY TORT,CRY ROSE,179996.4597286047,4852732901.457904,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,NIC USTA,12517.35943535191,60132930.12907358,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SCA COEL,0.0,0.0,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SCA COER,16682.267457241152,75808842.2068121,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SCA GUAC,3601.853200995249,11371153.985794075,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SCA ISER,1589288.016016443,72083828843.82881,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SCA SPE.,3361.3523981008298,11312066.026613327,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SCA TAEN,23015.926836995957,70715569.99833235,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SCA VETU,240.5008028944196,59087.9591807485,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SPA ATOM,844216.2254972585,17705716846.662148,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SPA AURO,816833.0870218212,9342822942.936285,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SPA CHRY,142806.7494390109,1014738235.6820071,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SPA RADI,148368.58313283813,12991462700.269135,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SPA RUBR,31066.842790022925,159649659.64085418,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SPA VIRI,271323.91125730757,5657170603.8061905,51,100,1441.0,326175.6771490434,0
2010,DRY TORT,SPA SPE.,0.0,0.0,51,100,1441.0,326175.6771490434,0
2012,DRY TORT,CRY ROSE,156351.24389237748,4060617018.6017113,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,NIC USTA,0.0,0.0,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SCA COEL,2801.1269984173578,7844911.897763427,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SCA COER,5602.2539968347155,31379647.59105371,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SCA GUAC,7312.481928528366,34444846.24347542,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SCA ISER,2199527.744032745,119128746740.27934,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SCA SPE.,0.0,0.0,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SCA TAEN,222160.43744778776,6794479338.201729,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SCA VETU,6029.810979758128,15113153.41531634,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SPA ATOM,669706.5667232367,12574563063.977636,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SPA AURO,924598.5489746921,9021627188.893448,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SPA CHRY,332284.0831624271,15397196028.89081,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SPA RADI,115273.76391803508,1687583723.1327693,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SPA RUBR,29080.16244148211,81382751.05485179,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SPA VIRI,423979.05119265185,10347329008.656229,57,112,1441.0,326175.6771490434,0
2012,DRY TORT,SPA SPE.,0.0,0.0,57,112,1441.0,326175.6771490434,0
2014,DRY TORT,CRY ROSE,263077.35040080256,18610426877.502556,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,NIC USTA,7075.042195364629,50049147.02399459,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SCA COEL,4307.123666944458,12705264.172922779,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SCA COER,13201.68225654953,57596206.49338968,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SCA GUAC,10612.563293046944,59791653.81767873,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SCA ISER,1741016.6839808626,100182582868.48933,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SCA SPE.,10983.813139248668,42179926.74966146,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SCA TAEN,150884.74344941226,3839799996.781074,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SCA VETU,192.40064231553572,36921.806842272934,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SPA ATOM,1536730.933773105,57755571489.32465,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SPA AURO,854601.1622084831,31746164313.40329,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SPA CHRY,78515.29689572376,913093471.7840285,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SPA RADI,8718.935918678251,24618610.419714358,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SPA RUBR,11382.165862309086,60189295.02482139,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SPA VIRI,209559.14603757954,2313396066.595083,47,94,5762.0,326062.50030062255,0
2014,DRY TORT,SPA SPE.,0.0,0.0,47,94,5762.0,326062.50030062255,0
2016,DRY TORT,CRY ROSE,91183.17085892205,2987788838.3477893,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,NIC USTA,9316.887208947652,86831907.37876399,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,SCA COEL,1949.270866279513,3798711.1991391545,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,SCA COER,339.437692463526,115053.26499809725,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,SCA GUAC,339.437692463526,115053.26499809725,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,SCA ISER,2299255.66798409,403921137412.0137,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,SCA SPE.,27950.661626842957,781487166.408876,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,SCA TAEN,133951.49076891385,4528990830.049497,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,SCA VETU,0.0,0.0,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,SPA ATOM,516279.7927021856,59463418386.34681,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,SPA AURO,914223.0934844117,68292647941.895325,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,SPA CHRY,151787.53383979455,3151782816.851467,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,SPA RADI,24355.12722247249,206389981.44519892,22,43,5591.0,316385.8797606353,0
2016,DRY TORT,SPA RUBR,27950.661626842957,376375208.9373739,22,43,5591.0,316385.8797606353,0
