YEAR,REGION,STRAT,PROT,SPECIES_CD,abundance,var,n,nm,N,NM,protected_status
2012,FLA KEYS,FDLR,0,ABU SAXA,50335.40333519677,1289366909.8656125,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ACA ASPE,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ACA BAHI,1285230.6318253572,29375001913.19561,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ACA CHAP,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ACA CHIR,1151002.8895981659,36199699542.462265,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ACA COER,842279.0824756259,8724300713.805613,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ACA MARI,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ACA POLY,3355.6935556797844,11282260.432678176,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ACA QUAD,16778.46777839892,50733976.09714384,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ACA SOLA,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ACA SPE.,6711.387111359569,45129041.730712704,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ACA SPIN,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,AET NARI,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,AHL EGMO,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ALB VULP,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ALE CILI,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ALP AFER,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ALU MONO,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ALU SCHO,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ALU SCRI,83892.3388919946,1409973614.7968059,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ALU SPE.,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,AMB PINO,3355.6935556797844,11282260.432678176,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ANC LYOL,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ANI SURI,36912.62911247763,369620714.64488816,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ANI VIRG,587246.3722439623,28173601023.14101,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ANT OCEL,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,APO AURO,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,APO BINO,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,APO MACU,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,APO PHEN,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,APO PSEU,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,APO QUAD,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,APO TOWN,6711.387111359569,45129041.730712704,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ARC PROB,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ARC RHOM,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,AST GUTT,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,AST PUNC,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,AST SPE.,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,AST STEL,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,ATH STIP,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,AUL MACU,36912.62911247763,116011824.86708222,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,BAL CAPR,23489.854889758488,224749720.5235672,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,BAL SPE.,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,BAL VETU,3355.6935556797844,11282260.432678176,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,BEL SPE.,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,BLE SPE.,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,BOD PULC,60402.48400223612,771826778.210335,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,BOD RUFU,526843.8882417261,5695902184.632323,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,BOL BOQU,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,BOT LUNA,0.0,0.0,40,77,2372.0,536910.9689087655,0
2012,FLA KEYS,FDLR,0,BOT OCEL,0.0,0.0,40,77,2372.0,536910.9689087655,0
