YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM,protected_status
2002,FLA KEYS,ABU SAXA,5768008.15190139,1692999315134.8462,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ACA ASPE,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ACA BAHI,13531940.930088425,776166056871.0039,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ACA CHAP,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ACA CHIR,7918112.939221309,578429817342.7806,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ACA COER,8641407.871897928,367515686524.53986,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ACA MARI,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ACA POLY,9891.153543771748,61881812.96711252,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ACA QUAD,176043.95277789247,1218237024.2452598,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ACA SOLA,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ACA SPE.,41986.85023540193,451586469.8881006,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ACA SPIN,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,AET NARI,86509.75664966107,1769764891.9898002,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,AHL EGMO,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ALB VULP,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ALE CILI,17867.794944450114,319471404.15753627,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ALP AFER,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ALU MONO,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ALU SCHO,23113.164612597582,162286074.5114425,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ALU SCRI,380440.00994055445,4971656364.92046,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ALU SPE.,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,AMB PINO,7302.170260116685,28933743.505187668,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ANC LYOL,31081396.596182115,482738601483269.75,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ANI SURI,196961.44440418648,4704430702.5838175,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ANI VIRG,3670347.701643989,191300273919.98447,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ANT OCEL,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,APO AURO,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,APO BINO,34541.5741380597,604157810.7526437,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,APO MACU,2434.0567533722283,5941524.963075675,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,APO PHEN,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,APO PSEU,26516.203816533445,355882189.4074071,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,APO QUAD,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,APO TOWN,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ARC PROB,12934.038865621538,116568620.78822306,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ARC RHOM,10499.98211224931,110627095.82514739,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,AST GUTT,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,AST PUNC,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,AST SPE.,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,AST STEL,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,ATH STIP,10838859.714155745,105213800073903.94,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,AUL MACU,551904.6415601284,6406436500.968591,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,BAL CAPR,325550.9996139298,16473013402.840591,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,BAL SPE.,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,BAL VETU,87987.3287719705,1356469664.9831138,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,BLE SPE.,7844.113245824472,17891064.186597686,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,BOD PULC,69083.1482761194,846593687.5467927,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,BOD RUFU,1468899.0036424387,30778617519.98151,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,BOL BOQU,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,BOT LUNA,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,BOT OCEL,0,0,275,516,16145,3654480.4355109693,0
2002,FLA KEYS,BRO BARB,0,0,275,516,16145,3654480.4355109693,0
