YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM,protected_status
1999,DRY TORT,ABU SAXA,962.0032115776784,924969.1774799788,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ACA POLY,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ACA QUAD,6111.549814728781,37347985.36300402,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ACA SOLA,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,AHL EGMO,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ALB VULP,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ALU MONO,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ALU SCHO,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ALU SCRI,12223.099629457562,149391941.4520161,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ALU SPE.,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,AMB PINO,486.6604482098844,236595.06162774065,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ANT OCEL,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,APO AURO,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,APO BINO,11102.648830090619,53855049.199209176,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,APO MACU,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,APO PHEN,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,APO PSEU,14447.024700928312,76999818.76032174,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,APO TOWN,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ARC PROB,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ARC RHOM,0.0,0.0,24,48,1441.0,326175.6771490434,0
