YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM,protected_status
2014,FLA KEYS,ABU SAXA,3945731.910941575,344467785354.7707,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ACA ASPE,3506.1833963144545,7664797.135389805,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ACA BAHI,13980241.91214344,500946402945.8275,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ACA CHIR,6446688.870259402,457008032489.747,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ACA COER,12855528.12786522,1098945540767.021,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ACA MARI,7851.795978620092,61642848.29389603,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ACA POLY,3526.16618361377,2494983.5171921975,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ACA QUAD,61290.644280001296,298318214.97449404,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ACA SPE.,224767.32328536277,21667620331.443333,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,AET NARI,17497.135147523746,110103674.10493931,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ALU SCHO,11686.470124938342,45190381.85902814,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ALU SCRI,365409.27319388656,7126610064.326787,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ALU SPE.,12164.563440632743,40907247.145611115,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,AMB PINO,9910.524700137785,26573879.117359728,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ANI SURI,85148.56006337533,555221432.7599506,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,ANI VIRG,2869196.711031267,350754208205.07355,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,APO BINO,6550.539839721058,22298834.482482933,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,APO MACU,38161.76966304823,960250098.7085574,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,APO PSEU,30987.469321484776,451236939.6732529,313,622,64574,3654140.9049657066,0
2014,FLA KEYS,APO TOWN,0,0,313,622,64574,3654140.9049657066,0
