YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM,protected_status
1999,DRY TORT,ACA ASPE,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ACA BAHI,451660.50783572,10110505694.82448,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ACA CHIR,83637.69098304756,697885320.4573672,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ACA COER,722871.8485491518,37553270032.25511,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ACA MARI,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ACA SPE.,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ACA SPIN,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,BLE SPE.,486.6604482098844,236595.06162774065,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,BOL BOQU,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,CHA LIMB,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,COR DICR,50901.28757730128,916559507.5809617,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,COR EIDO,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,COR GLAU,2058998.1091093894,77476603308.79262,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,COR LIPE,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,COR PERS,4644642.046975767,3227410293704.0806,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,COR PUNC,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,COR SPE.,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,CTE SAEP,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ELA EVEL,6111.549814728781,37347985.36300402,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ELA HORS,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ELA MACR,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ELA OCEA,91588.36458461604,1952765846.9184866,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ELA RAND,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ELA SAUC,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ELA XANT,10004.833400407857,48445191.790523715,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,EMB BAHA,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,EMB PAND,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ENN ALTI,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,ENN BOEH,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,GNA THOM,67628.8257739108,1025980324.7877938,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,GOB DILE,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,GOB SPE.,284967.9866389925,72510190437.52664,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,HEM SIMU,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,HYP BERM,24446.199258915123,597567765.8080643,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,KYP SECT,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,LAB KALI,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,LAB NIGR,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,MAL AURO,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,MAL GILL,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,MAL MACR,6111.549814728781,37347985.36300402,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,MAL TRIA,413831.14625103306,14923701901.94605,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,MAL VERS,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,MEL NIGE,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,MIC CARR,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,MIC MICR,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,OPH MACC,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,OXY STIG,0.0,0.0,24,48,1441.0,326175.6771490434,0
1999,DRY TORT,PAR MARM,288521.7396794089,9701518484.216463,24,48,1441.0,326175.6771490434,0
